index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
188,20,0,0,0,10.000000000000002,14,10.0,3.7601605474841735,0,,36.172265892921835,3,36.0,36.52317563441544,0,,57.00000000000003,12,57.0,0,3.728000000000001,44326,1962,0,0.0,19620.000000000004,False,-0.2254335260115607,0,18.848,-72612.88888888889,1802,0,0.0,18020.000000000004,True,-1.910016724215774,0,0.263,118873,0,535,0.0,19352.16225271318,False,0.30213205897729567,0,0.2,117220,0,663,0.0,23982.212287007176,False,0.3088380112184072,0,6.320000000000001,133368,0,5,0.3,182.6158781720772,False,-0.07276782989942507,0,16.47200000000001,-140374,924,0,0.0,33423.17368505977,True,-1.8591665091220924,0,0.2,213709,0,4,0.0,228.0000000000001,False,0.002038540124093201,12,16.970000000000002,137012,2811,0,0.0,102666.6467083418,False,-0.11735747392463076,0.0375,764508,0.0,0.2,6,0,0,3,9,4849.8592592592595,3,6,14,140.0,58.0,9,11,14,248,1.11085842596367,407.0093322210014
189,14,0,0,0,10.000000000000002,10,10.0,3.885059531521725,2,10.0,36.163445768419415,1,36.0,36.90411088639021,1,59.0,57.000000000000036,9,57.0,2,3.748000000000001,44199,1972,0,0.0,19720.000000000004,False,-0.22653522577691296,0,18.848,-72612.88888888889,1802,0,0.0,18020.000000000004,True,-1.910016724215774,0,0.263,118863,0,536,0.1,19383.606931872808,False,0.30219002315528865,0,0.2,117246,0,663,0.1,23976.36454446207,False,0.30907175981271684,0,6.320000000000001,133391,0,5,0.1,184.52055443195104,False,-0.07260141678964536,0,16.47200000000001,-140374,924,0,0.0,33415.02389001954,True,-1.8591948201940502,0,0.2,213709,0,4,0.0,228.00000000000014,False,0.002038540124093201,9,17.048000000000005,136803,2812,0,0.0,103774.35981252926,False,-0.11574137296256282,0.037500000000000006,764211,0.0,0.2,4,0,0,4,7,4545.305555555556,5,9,9,162.0,15.0,9,5,9,195,1.0650703700375743,408.07440259103896
190,9,0,0,0,10.000000000000002,13,10.0,3.952311101493704,1,10.0,36.139617428067616,3,36.0,36.060689334587664,13,32.61538461538461,57.00000000000003,12,57.0,1,3.756000000000001,44056,1985,0,0.0,19850.000000000004,False,-0.22765123333142562,0,18.848,-72612.88888888889,1802,0,0.0,18020.000000000004,True,-1.910016724215774,0,0.263,118935,0,534,0.0,19298.555706588108,False,0.30248858261880895,0,0.2,117272,0,663,0.1,23960.56635480883,False,0.30925511210676865,8,6.400000000000001,133331,0,3,0.3,108.18206800376299,False,-0.0732834649871685,0,16.472000000000005,-140374,924,0,0.0,33393.006503534474,True,-1.8592713050393777,0,0.2,213709,0,4,0.0,228.0000000000001,False,0.002038540124093201,12,17.159000000000002,136125,2825,0,0.0,101871.44737021015,False,-0.12337749224368254,0.05,763428,0.0,0.2,8,0,0,4,9,1046.215873015873,2,6,9,108.0,9.0,6,3,9,473,1.024665218021255,409.0990678090602
191,9,0,0,0,10.000000000000002,11,10.0,4.025321085833147,1,10.0,36.126009567068486,2,36.0,35.65885877220639,12,33.666666666666664,57.00000000000002,11,57.0,1,3.765000000000001,43933,1996,0,0.0,19960.000000000004,False,-0.2286241629943341,0,18.848000000000006,-72612.88888888889,1802,0,0.0,18020.000000000004,True,-1.910016724215774,0,0.263,118961,0,534,0.1,19291.289108814573,False,0.3027151450984309,0,0.2,117308,0,662,0.0,23915.41833339934,False,0.3093911100534802,9,6.482000000000002,133232,0,2,0.2,71.31771754441279,False,-0.07409934581525993,0,16.472,-140374,924,0,0.0,33380.43283997128,True,-1.8593149839162275,0,0.2,213709,0,4,0.0,228.00000000000009,False,0.002038540124093201,11,17.257,135495,2837,0,0.0,101164.18233674954,False,-0.12798708845682627,0.037500000000000006,762638,0.0,0.2,5,0,0,2,9,3275.83,4,6,9,108.0,9.0,6,3,9,182,0.9747687900089659,410.0738365990692
192,9,0,0,0,10.000000000000004,9,10.0,4.025321085833147,0,,36.108400712127576,3,36.0,36.01606201480877,1,59.0,57.000000000000014,10,57.0,0,3.764000000000001,43843,2005,0,0.0,20050.000000000007,False,-0.22926801350655296,0,18.848000000000006,-72612.88888888889,1802,0,0.0,18020.000000000007,True,-1.910016724215774,0,0.263,119033,0,532,0.0,19209.66917885187,False,0.30303108313674704,0,0.2,117344,0,661,0.0,23867.652870716327,False,0.30951385137414317,0,6.473000000000001,133183,0,4,0.3,144.06424805923507,False,-0.07418707229037387,0,16.472,-140374,924,0,0.0,33364.16225800588,True,-1.8593715052906354,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,10,17.346,135258,2838,0,0.0,102213.58399802729,False,-0.12663883630282102,0.0375,762370,0.0,0.2,6,0,0,3,5,6903.224444444445,3,6,9,108.0,9.0,6,3,9,257,0.9472797609632835,411.02111636003247
193,9,0,0,0,10.000000000000002,11,10.0,4.104403165284931,1,10.0,36.093831567388456,3,36.0,37.785693162015285,5,58.6,57.000000000000014,8,57.0,1,3.7740000000000014,43720,2016,0,0.0,20160.000000000004,False,-0.23024094316946145,0,18.848000000000006,-72612.88888888889,1802,0,0.0,18020.000000000004,True,-1.910016724215774,0,0.263,119095,0,531,0.1,19165.82456228327,False,0.3034370482885439,0,0.2,117380,0,660,0.0,23821.92883447638,False,0.3096469319628674,1,6.4830000000000005,133321,0,3,0.3,113.35707948604585,False,-0.07333496460337076,0,16.472000000000005,-140374,924,0,0.0,33350.70036826693,True,-1.8594182697217911,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,8,17.416,134833,2843,0,0.0,107424.72565960945,False,-0.11642002910283282,0.05,762058,0.0,0.2,7,0,0,5,6,8174.450000000001,1,6,4,108.0,9.0,6,3,4,395,0.9126890160259791,411.93380537605844
194,4,0,0,0,10.000000000000002,8,10.0,4.104403165284931,0,,36.081639930006745,3,36.0,38.83888242837598,3,59.0,57.000000000000014,9,57.0,0,3.7730000000000015,43640,2024,0,0.0,20240.000000000004,False,-0.23081325473587821,0,18.848000000000006,-72612.88888888889,1802,0,0.0,18020.000000000004,True,-1.910016724215774,0,0.263,119131,0,530,0.0,19123.269162903576,False,0.3035861771586048,0,0.2,117452,0,658,0.0,23741.719073944438,False,0.3099700121246755,0,6.482000000000002,133390,0,3,0.3,116.51664728512795,False,-0.07284459905898875,0,16.472000000000005,-140374,924,0,0.0,33339.435295326235,True,-1.8594574027661268,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,9,17.498,134501,2846,0,0.0,110535.45939115805,False,-0.11068696601693143,0.0375,761823,0.0,0.2,6,0,0,2,5,9928.761481481482,1,3,0,54.0,3.0,3,1,0,365,0.5153206820250489,412.4491260580835
195,0,0,0,0,10.000000000000002,10,10.0,4.2728600600746125,2,10.0,36.07789158264911,1,36.0,36.810037476202005,14,28.928571428571427,57.00000000000001,9,57.0,2,3.793000000000001,43513,2034,0,0.0,20340.000000000004,False,-0.23191495450123048,0,18.848000000000006,-72612.88888888889,1802,0,0.0,18020.000000000004,True,-1.910016724215774,0,0.263,119121,0,531,0.1,19157.360430386678,False,0.3036575455845033,0,0.2,117478,0,658,0.1,23739.252661383114,False,0.31022088623297306,11,6.592000000000002,133242,0,1,0.1,36.810037476202005,False,-0.074149743153147,0,16.472000000000005,-140374,924,0,0.0,33335.97182236778,True,-1.8594694343119098,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,9,17.579000000000004,133942,2860,0,0.0,105276.70718193773,False,-0.12562865020071945,0.037500000000000006,761005,0.0,0.2,4,0,0,0,7,3032.5370370370374,0,0,0,0.0,0.0,0,0,0,310,0.2630632209475152,412.712189279031
196,0,0,0,0,10.000000000000002,0,,4.2728600600746125,0,,36.074110845664485,1,36.0,37.508413781765434,2,59.0,57.00000000000001,13,57.0,0,3.7910000000000013,43513,2034,0,0.0,20340.000000000004,False,-0.23191495450123048,0,18.848,-72612.88888888889,1802,0,0.0,18020.000000000004,True,-1.910016724215774,0,0.263,119121,0,531,0.0,19155.35285904784,False,0.30364737778330997,0,0.2,117514,0,657,0.0,23700.690825601567,False,0.31039024141326943,1,6.591000000000002,133277,0,1,0.1,37.508413781765434,False,-0.07390414841008747,0,16.47200000000001,-140374,924,0,0.0,33332.478421393986,True,-1.8594815698227856,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,13,17.700000000000003,133528,2862,0,0.0,107349.08024341267,False,-0.12271289799938928,0.0125,760662,0.0,0.2,1,0,0,0,4,3.5,0,0,0,0.0,0.0,0,0,0,36,0.2532043239916675,412.9653936030227
197,0,0,0,0,10.000000000000002,0,,4.2728600600746125,0,,36.0668953022497,2,36.0,38.896921426305425,4,58.75,57.00000000000001,14,57.0,0,3.7910000000000013,43513,2034,0,0.0,20340.000000000004,False,-0.23191495450123048,0,18.848,-72612.88888888889,1802,0,0.0,18020.000000000004,True,-1.910016724215774,0,0.263,119157,0,530,0.0,19115.45451019234,False,0.30380996388946907,0,0.2,117550,0,656,0.0,23659.883318275803,False,0.3105482228797826,3,6.620000000000001,133296,0,2,0.2,77.79384285261085,False,-0.07363219747086269,0,16.47200000000001,-140374,924,0,0.0,33325.81125927872,True,-1.8595047304673744,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,14,17.827,132959,2866,0,0.0,111478.57680779135,False,-0.11570337411712148,0.025,760184,0.0,0.2,2,0,0,0,5,4.666666666666666,0,0,0,0.0,0.0,0,0,0,72,0.25272830098401755,413.2181219040067
198,0,0,0,0,10.000000000000002,0,,4.2728600600746125,0,,36.0668953022497,0,,38.896921426305425,0,,57.000000000000014,12,57.0,0,3.7910000000000013,43513,2034,0,0.0,20340.000000000004,False,-0.23191495450123048,0,18.848,-72612.88888888889,1802,0,0.0,18020.000000000004,True,-1.910016724215774,0,0.263,119157,0,530,0.0,19115.45451019234,False,0.30380996388946907,0,0.2,117550,0,656,0.0,23659.883318275803,False,0.3105482228797826,0,6.617000000000002,133296,0,2,0.0,77.79384285261085,False,-0.07363219747086269,0,16.472000000000005,-140374,924,0,0.0,33325.81125927872,True,-1.8595047304673744,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,12,17.933000000000003,132711,2866,0,0.0,111478.57680779135,False,-0.11686557630281139,0.0,759936,0.0,0.2,0,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,0,0.2467968160053715,413.46491872001207
199,0,0,0,0,10.000000000000002,0,,4.2728600600746125,0,,36.0668953022497,0,,40.553487291063234,5,58.8,57.000000000000014,11,57.0,0,3.7910000000000013,43513,2034,0,0.0,20340.000000000004,False,-0.23191495450123048,0,18.848000000000003,-72612.88888888889,1802,0,0.0,18020.000000000004,True,-1.910016724215774,0,0.263,119157,0,530,0.0,19115.45451019234,False,0.30380996388946907,0,0.2,117550,0,656,0.0,23659.883318275803,False,0.3105482228797826,3,6.647000000000002,133445,0,0,0.0,0.0,False,-0.07286723683936276,0,16.472,-140374,924,0,0.0,33325.81125927872,True,-1.8595047304673744,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,11,18.031000000000002,132183,2871,0,0.0,116429.06201264255,False,-0.10774021497778094,0.0,759557,0.0,0.2,1,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,118,0.2505717750173062,413.71549049502937
